Execução,Distância Total,Melhor Caminho,Iterações,População,Mutação,Tentativas,Tempo de Execução,Algoritmo,Semente,Temperatura,Resfriamento
71,271.1056434647396,"[44 23 42 22 11 39 18 36 32 38  2 33  8 37 31 26 17 47 27  5  6 40 46 34
 25 35 20 14  0 30 45 10 13  4  9 29 19  3 48 24 12 15  1 41 16 28 49  7
 43 21]",2500.0,,,200.0,0.1980564594268798,Simulated Annealing,87,400.0,0.95
3,271.1490379016401,"[31 17 26  4 13 15 24 48 12  1 29 19  9 47 34 35 25 33 49  2 23 11 39 18
 36  3 14  0 27 30 10 45 22  5  6 46 40 20 42 37  8 21 43 16 41 44 28  7
 38 32]",2500.0,,,200.0,0.1923153400421142,Simulated Annealing,87,400.0,0.95
26,273.8743450293909,"[39 18 11 23 42  8 37 31 26  9 17 44 13 47 16 41 28 38 43 21 32  7 33 12
 48 45 40 46  6 22 36 24 15  1  3 29 19  4 49  2 34 35 25  5  0 20 14 27
 30 10]",2500.0,,,200.0,0.1166396141052246,Simulated Annealing,87,400.0,0.95
16,274.9214659738572,"[12 15 19 29  9 37  8  5  6 10 30  0 20 47  4 23 22 45 39 11 48 36 18 24
 44 41 16 49  2 32 21 43 38 34 25 35 33  7 28 31 17 26  3  1 13 42 14 27
 46 40]",2500.0,,,200.0,0.6541106700897217,Simulated Annealing,87,400.0,0.95
94,276.98538878353713,"[21 43 32 44 31 17 26 13 15 24 12  3  9 29 19 18 39 48 36  1  4 27  5 46
 40  6 23  8 37 47 45 10 30 20  2 35 25 34  7 38 16 41 28 49 33 42 14  0
 22 11]",2500.0,,,200.0,0.2774813175201416,Simulated Annealing,87,400.0,0.95
41,278.30625723497246,"[13  3 29 19  9 31 37  8 41 49  7  2 25 28 35 34 38 43 32 21 17 36 48 24
  1  4 26 44 16 33 42  0 14 20 11 39 45 18 12 15 23 47 22 30 10  5 27  6
 40 46]",2500.0,,,200.0,0.0799095630645752,Simulated Annealing,87,400.0,0.95
86,278.7732602583796,"[39 48 24 15  1 28 16 32 38 34 25 35  2 14 20 17 26  9 31 37 43 21  5 27
  0 13 18 36 12 19 29  3  4 23 42 33  7 49 47 44  8 41 22 11 45 10 30  6
 40 46]",2500.0,,,200.0,0.2262263298034668,Simulated Annealing,87,400.0,0.95
33,279.32226196774155,"[29 19  3 37 21 43 32 38 16  8 31 17 47  4 22 36 18 11 45 34 25 49 28 41
 44 15 12 48 39 10 30  5 27  0 20 23 42  2  7 33 35  6 40 46 14  9 26 13
  1 24]",2500.0,,,200.0,0.3325772285461426,Simulated Annealing,87,400.0,0.95
68,279.9602705354235,"[34 38 32 43 21 37  8 41 16 23 20 42  2 35 25 46 40  6 33 49  4 18 39 45
  5 27  0 14  7 28 44 17 26  3  1 24 15 47 31  9 29 19 13 12 48 36 11 22
 30 10]",2500.0,,,200.0,0.3065273761749267,Simulated Annealing,87,400.0,0.95
75,280.7208859124416,"[38 16 28 17 47 41  2 35 25 34 43 21 32  6 46 40  5  1  3  9 26 31 37  8
 44 23 42 20 27  0 14 22 48 12 15 24 13  4 49  7 33 39 11 36 18 45 10 30
 19 29]",2500.0,,,200.0,0.2919130325317383,Simulated Annealing,87,400.0,0.95
20,280.7569635421666,"[48 24  1 13  3  4 47 44 41  8 37 21 43 12 36 18 39 11 45 10 30  5 34 25
 35 49 16 28  2 22 14 20  7 32 38 33 42 15 19 29  9 17 31 26 23  0 27  6
 40 46]",2500.0,,,200.0,0.1735482215881347,Simulated Annealing,87,400.0,0.95
87,281.18819847045603,"[12 15 18 36 48 10 30 45 39 11 24  1 47 21 43 32 37  8 44 49 33  2 35 20
 14  0 34 25 26  9 31 16 28 41 17 29 19  3 13  4 23 42 22 27  5 40 46  6
  7 38]",2500.0,,,200.0,0.2006118297576904,Simulated Annealing,87,400.0,0.95
19,283.65327641364763,"[20 23 41 47 44 37 21 43 32 16 42 27 14  0 22 11 39 29  9 26 30 10  5 40
 46  6 45 18 36 48 24  4 17 31  8 38  7 33 34 25 35  2 28 49 13  1  3 19
 12 15]",2500.0,,,200.0,0.229954719543457,Simulated Annealing,87,400.0,0.95
45,283.840309036524,"[ 5 14 23 42 37  8 31  4 24  3 19 29  9 26 12 15  1 13 47 41 28 38 32 21
 43 25 35 33  2 34 46 40  6 27 10 18 36 11 45 30  0 17 44 16  7 49 20 22
 48 39]",2500.0,,,200.0,0.0833427906036377,Simulated Annealing,87,400.0,0.95
72,283.9430081581838,"[12 18 39 11  9 31 37  8 16 41 48 36 19 29  3 44 42 23 17 26 24 15  1 13
  4 47 28 49  2 14  0 40 46  6  5 27 35 34 25 33  7 38 21 43 32 30 10 45
 22 20]",2500.0,,,200.0,0.1553893089294433,Simulated Annealing,87,400.0,0.95
34,283.9641926507787,"[21 38 49 33  7 16 28 47 45 30 10  5 40 46  6 14 20 22 13  3 19  4 44  8
 43 32 41 37 26 29  9 31 17 36 18 48 12 24 15  1 34 25 35  2  0 27 42 23
 11 39]",2500.0,,,200.0,0.2075684070587158,Simulated Annealing,87,400.0,0.95
96,284.0383975771345,"[37  8 17 31 47 44 16 35 34 25 20 14  0 18 48 22 11 39 23  2 46 40  6  5
 45 10 30 27 42 38 21 43 32 41 13 24 12 36 15  1  4 26  9 19 29  3 28  7
 33 49]",2500.0,,,200.0,0.1427979469299316,Simulated Annealing,87,400.0,0.95
4,284.3341679471756,"[42 34 25  2 33  7 32 21 43 38 29 19 36 30 10 40 46  6  0 14 27 35 49 41
 37  8 23 28 16 44 47  4 31 17 18 39 45 11 48 12 24 22  5 20 13 15  1  3
 26  9]",2500.0,,,200.0,0.0548658370971679,Simulated Annealing,87,400.0,0.95
58,284.49277786400785,"[24  1  4 41 47 28 42 20 45 10 30  5 27  0 14 15 12 13 44  8 37 31 26 17
  9 19 29  3 23 34 25 35 33  7 38 16 21 43 32 48 36 18 39 11 22  6 46 40
 49  2]",2500.0,,,200.0,0.5897529125213623,Simulated Annealing,87,400.0,0.95
55,284.9112498574382,"[35 33 49 24 48 36 11 41 16 32 21 43 38  7 28 42 23 26  9 29 19  3 13 14
 20 45 39 18 22  2 25 34  0 27  5 30 10 40 46  6 12 15  1  4 17 31 47 44
  8 37]",2500.0,,,200.0,0.2986824512481689,Simulated Annealing,87,400.0,0.95
59,284.9902491541422,"[ 8 37 49  2 33  7 28 16 41 14  0 45 10 30 47 44 31 13 24 11 39 18 48 17
 26  9  1 12 15 22 20 35 25 34 38 21 43 32 46 40  6  5 27 36  3 19 29  4
 23 42]",2500.0,,,200.0,0.6292018890380859,Simulated Annealing,87,400.0,0.95
27,285.44724672715785,"[30 10  5 27  0 14 35  2 28 41 37  8 23 20 42 25 34 46 40  6  1  3 19 29
  4 47 17 26  9 31 44 13 24 48 36 18 11 22 32  7 49 33 38 21 43 16 15 12
 39 45]",2500.0,,,200.0,0.393233060836792,Simulated Annealing,87,400.0,0.95
53,286.52374742325685,"[21 32 38 43  7 23  0 46 40  6  5 39  3 19 29 14 20  4 26  9 31 44 37  8
 17 47 24 12 48 36 18 11 35 34 25  2 42 45 30 10 27 22 15  1 13 49 33 28
 16 41]",2500.0,,,200.0,0.2629060745239258,Simulated Annealing,87,400.0,0.95
83,286.6839131314693,"[21 43  8 37 32 38 34 25 33  7 14 22 45 39 18 12 48 24 15 13  6 46 40  5
 11 36  1  3  4  2 49 28 16 41 47 26  9 29 19 17 31 44 23 42 20 27  0 10
 30 35]",2500.0,,,200.0,0.1740696430206298,Simulated Annealing,87,400.0,0.95
24,286.7852955447331,"[43 21 29 19  3 31  2 33  7 49 23 42 28 16 41  8 37 13 24 36 18 48 12 15
 22 39 11 20 34 25 35 38 32 14  5  6 40 46 27  0 10 30 45  1 17 44 47  4
 26  9]",2500.0,,,200.0,0.3635072708129883,Simulated Annealing,87,400.0,0.95
48,286.9118694997511,"[ 0 27  5 25 35 42 23 20 22 10 30 14  2 33 41 47 31 37 44  8 17 26  9  4
 24  1 13 29 19  3 15 12 48 11 39 21 43 32  7 49 16 28 38 34  6 46 40 45
 36 18]",2500.0,,,200.0,0.1343491077423095,Simulated Annealing,87,400.0,0.95
10,287.77189557273647,"[18 48 15 41 21 43 32 38  7 49 34 25 33 16 28 23 42 20 45 11 19 29  3 26
 17  8 37 44 31 47  0 14  2 35 46 40  5 22 12  1  9  4 13 24 36 39 10 30
 27  6]",2500.0,,,200.0,0.3091251850128174,Simulated Annealing,87,400.0,0.95
61,288.2889360068585,"[29 19 48 36 39 45  0 27 23  8 37 44 41 16  7 25 34 35 12 18 11 22 10 30
  6 46 40  5  4 17 31 49 33  2 42 20 14 24 15 13 28 32 43 21 38 47 26  9
  3  1]",2500.0,,,200.0,0.3145153522491455,Simulated Annealing,87,400.0,0.95
38,289.2573576779305,"[17 26 29 19 12 24 30 10  5 27  1 13 47 41 28 23 15 48 14  0 33  7 21 43
 32 38 16 49  8 37 42  6 40 46 34 25 35  2 20 22 45 11 39 18 36  3  9 31
 44  4]",2500.0,,,200.0,0.1872508525848388,Simulated Annealing,87,400.0,0.95
76,289.70326836562725,"[19 29 31  8 37 21 43 25 34 35 28 41 16 44 47 18 39 11 49 33  2  7 32 38
 45 10 30 22  3  1 15 24 12 48 36  6 40 46  5 27 42 23  0 14 20 13  4 26
  9 17]",2500.0,,,200.0,0.179741621017456,Simulated Annealing,87,400.0,0.95
70,290.63588249199216,"[32 43 21  7  2 20 14 24 11 48 12 15  1 49 33 38  8 28 42 23 16 41 44 37
 31 17  9 26 34 25 35 47  4 13 22 40 46  6  5 45 39 18 36 10 30 27  0  3
 19 29]",2500.0,,,200.0,0.1539983749389648,Simulated Annealing,87,400.0,0.95
15,290.88559243450715,"[35  7 33  2 49 41 28 23 14  0 11 39 18 36 48  1 17 31 37  8 44 47 29 19
  3 27  5 20 13  4 21 43 32 38 16 42 30 10 45 22 26  9 15 12 24 40 46  6
 25 34]",2500.0,,,200.0,0.3506960868835449,Simulated Annealing,87,400.0,0.95
32,293.06538926640053,"[19 29  3 12 15 24 17 31 44 21 43 37  8 25 34  6 46 40  5  0 48 36 18 39
 11 45 22 20 49  7 28 47  9 26  4 23 42 33  2 35 27 10 30 14 32 38 16 41
 13  1]",2500.0,,,200.0,0.2199375629425048,Simulated Annealing,87,400.0,0.95
78,293.6629133174411,"[21 43 32 38  7 34 25 35 46 10 30 11 24 42  2 23 13  1 12 18 27  5 40  6
 33 49 28 16  9 17 31 37  8 41 20  0 22 14 44 47  4 26 29 19  3 15 48 36
 39 45]",2500.0,,,200.0,0.0907347202301025,Simulated Annealing,87,400.0,0.95
77,293.8807276653335,"[44 41 16 28 49  7 37 47 24 48 36 18 39 45  6 46 34 25 35 23 17 26  4 11
 10 30  0 14 20 42 27  5 40 38 43 21 32 22 12 15  1 13  3 19 29  9 31  8
 33  2]",2500.0,,,200.0,0.0990526676177978,Simulated Annealing,87,400.0,0.95
62,294.2706630286513,"[18 48 36 39 10 30 14 27  5  6 45 11  0 33 49 28 23 42  2 35 46 40 13  1
 19 29  3  9 26 21 43 32 38 20 22 24 12 15  4 47 16  7 34 25 41 17 31 37
  8 44]",2500.0,,,200.0,0.2217426300048828,Simulated Annealing,87,400.0,0.95
28,294.76814568784704,"[21 38 16 44 17 26  3 39 11 10 30 34 25 33  7 49 32 43 37  8 23 13 15 24
 36 18 48 12  9 31  4 45  5  6 40 46 35  2 27  0 14 20 22  1 19 29 47 41
 28 42]",2500.0,,,200.0,0.2611570358276367,Simulated Annealing,87,400.0,0.95
37,294.8606342270428,"[10 30  5  2 33 35 34 25  7 49  9 26  4 47 17 31  8 37 21 32 29 19  3  1
 39 24 48 12 15 13  6 40 46 43 38 16 23 20 14 22 36 18 11 45 27  0 42 28
 41 44]",2500.0,,,200.0,0.3909580707550049,Simulated Annealing,87,400.0,0.95
69,295.5674604022224,"[49 16 28 41 20 14  5 27 26  9  7 33 35  2 42 23 24 15 36 18 48  1 31  8
 37 44  4 47 38 32 43 21 17 13 22 11 39 12 19 29  3 10 30 45  0 40 46  6
 25 34]",2500.0,,,200.0,0.4037477970123291,Simulated Annealing,87,400.0,0.95
43,299.3707086976981,"[17  9 29 19  3 26 20  0 10 30 24  1 47 44 31 37  8 46 40 45 11 22 41 16
 28  7 49 33 38 21 43 32 42 27  5  6 14 23  4 13 36 39 18 48 12 15  2 35
 25 34]",2500.0,,,200.0,0.254962682723999,Simulated Annealing,87,400.0,0.95
31,299.7682104255264,"[38  7 35 25 34 49 41 17 26  9  1  3 19 29 31 44 16 28 21 43 32 47 24 15
 33  2 42 45 39 11 36 48 37  8 23 20 27  5 40 46  6  0 14  4 13 30 10 22
 12 18]",2500.0,,,200.0,0.3470866680145263,Simulated Annealing,87,400.0,0.95
89,302.65208714000744,"[25 34  7 23  0 30 10 45 48  1 13 47  2 33 49 41 44 28 16  8 37 15 12 24
 22 14 20 42 35 36 18 11 39 26 17 31  4 27  5 40 46  6  3 19 29  9 38 32
 43 21]",2500.0,,,200.0,0.1622030735015869,Simulated Annealing,87,400.0,0.95
65,305.0319421697723,"[ 8 17 31 37 32 38 34 25  6  5 28 16 41 44 47  4 15 12  1 26  9 13 11 39
 18 36 48 24 22 20 42 23 49 21 43  7 33  0 27 40 46 35  2 14 10 30 45 19
 29  3]",2500.0,,,200.0,0.4072322845458984,Simulated Annealing,87,400.0,0.95
23,305.220183278088,"[36 20 23 16 32 43 46 40  6 47 31  9 26  4  3 19 29  2 35 25 34 27  5 45
 39 10 30  0 14 42  8 44 37 21 38 49 33  7 28 41 17 13  1 12 15 24 22 11
 18 48]",2500.0,,,200.0,0.2454469203948974,Simulated Annealing,87,400.0,0.95
11,305.46287223140683,"[10  5  6 27 41  8 37 44 47 11 39 18 12 15 29 19 13 22 20  4 31 17 26  9
  3  1 45 30 42 35 25 34 46 40 33  7  2  0 14 49 38 21 43 32 16 28 23 24
 48 36]",2500.0,,,200.0,0.572486400604248,Simulated Annealing,87,400.0,0.95
64,305.78676921094353,"[49 33  7 44 41 47 17 32 38 21 43 26 31  8 37 24  3 29  1 13 27 40 46  6
  5  4 19  9 36 18 48 12 15 22 30 10 45 11 39 23 42  2 28 16 25 34 35  0
 20 14]",2500.0,,,200.0,0.0981361865997314,Simulated Annealing,87,400.0,0.95
9,306.274681412358,"[10 39 45 30 16 49 38 33 42 15 12  1  3 19 29 13 24 48 36 18 11  4 31 37
  8 44 22  5 27 23 47  9 26 17 25 34 35  7  2 40 46  6 20 14  0 41 28 32
 21 43]",2500.0,,,200.0,0.1159110069274902,Simulated Annealing,87,400.0,0.95
90,306.370313106829,"[ 6  5 27  0 22  1  3 26 31 41 28 32 43 21 38 16  4 39 11 42 49  7 33  2
 23 24 18 48 36 45 30 10 14 20 17  9 29 19 34 25 35  8 37 44 47 13 15 12
 46 40]",2500.0,,,200.0,0.1604325771331787,Simulated Annealing,87,400.0,0.95
92,308.675164782358,"[16 41 45 30 10  0 14 20 23 44 31 47 24  1 13 37  8  9 29 19  3  4  5  6
 40 46 27 22 17 26 12 36 18 39 11 21 43 32 38  7 49 15 48 42 34 25 35  2
 33 28]",2500.0,,,200.0,0.1222467422485351,Simulated Annealing,87,400.0,0.95
51,310.3838233657051,"[10 45 12 15 47 32 21 43 38 41 36 48 18 11 39  6 46 40  5 29 19  3  9 44
 16 28 49  2 35 33  7 31 17 26 23 42 34 25 20  0 13  4 37  8 14 27 30 22
 24  1]",2500.0,,,200.0,0.1533303260803222,Simulated Annealing,87,400.0,0.95
1,311.69397023843555,"[ 1 17 31 13 10 30 20 14 27  0  4 47 41 44  3 19 29  9 26 28 16 38 34 25
 22 36 18 39 11 45 12 15 48 24  5  6 35 42  2 33  7 49 23  8 37 21 43 32
 40 46]",2500.0,,,200.0,0.1403250694274902,Simulated Annealing,87,400.0,0.95
7,312.6512649700492,"[10  5 27  0 14 20 48 36 18 45 30 49  7 33 28 41 32 38 16 37  8  6 40 46
 34 25  2 23 42 35 21 43  9 26  4 31 17 29 19 12 15  1  3 13 39 11 22 47
 44 24]",2500.0,,,200.0,0.24281907081604,Simulated Annealing,87,400.0,0.95
66,312.6681732449379,"[14 27 34 25 38 43 21 44 37  8 16 28 41 11 39  3  9 26 29 19  1 24 18 12
 15  4 47 23 20 22 45 36 48 13 17 31  0  6 40 46  2 33 49 35  7 32 42  5
 30 10]",2500.0,,,200.0,0.1594710350036621,Simulated Annealing,87,400.0,0.95
50,314.56976116516296,"[ 4  8 37 49 25 34 35 22 48 11 36 18 39 45  0 27  5  6 13 47 31 44 17 26
  9 29 19 41 16 28 42 30 10 14 20  7 21 43 32 38 46 40 15 24 12  1  3 23
  2 33]",2500.0,,,200.0,0.5349950790405273,Simulated Annealing,87,400.0,0.95
93,315.5886876741838,"[40 46 34 43 21 32 16 36 48  0 14 20 42  7 49 33 38 28 41 24 12 15  1 37
  8 44 47 17 26 31  4 22 30 10 45 27 25 35  2 23  9 29 19  3 13  5  6 39
 18 11]",2500.0,,,200.0,0.1610238552093505,Simulated Annealing,87,400.0,0.95
56,318.1306971701062,"[36 22  0 27  5 34 25 21 43 38 16 41 24 18 48  1 13 26  9 29 19  3  4  8
 37 31 17 44 28  7 33  2 35 11 45 30 10 32 49 15 12 39 14 20 47 23 42  6
 46 40]",2500.0,,,200.0,0.2803201675415039,Simulated Annealing,87,400.0,0.95
17,318.51018124560846,"[19  3  4 28 49 16 41  8 44 36 18 48 38 21 43 32 47 13 23 34 25  2  9 29
  1 12 39 11 45 22 15 24 14  0 20 42 35 46 40  6  5 10 30 27 33  7 37 31
 26 17]",2500.0,,,200.0,0.4731183052062988,Simulated Annealing,87,400.0,0.95
99,319.17688904383255,"[34 25 35 32 38  7 33 42 23 36 18 48 12  9 26 11 39 46 40  5 27  1  3 19
 29 17 31 41 28 49  2 20 14 16 21 43  4 13 15 24 22  0  6 30 10 45 47 44
 37  8]",2500.0,,,200.0,0.1147186756134033,Simulated Annealing,87,400.0,0.95
80,323.5241129278046,"[37 21 32 49 23 12 48 36 15  1 19 29  3 18 11 35 33  7 38 43 16 28 41 47
 24 22  0 14 20 26  9 17 42 46 40  6  5  4 31  8 44 27 30 10 45 39 13  2
 34 25]",2500.0,,,200.0,0.1315963268280029,Simulated Annealing,87,400.0,0.95
14,327.3330493675833,"[31  8 44 23 24 36 39 18 48 12 15 41 28  2 35  7 21 43 34 25 46 40 27 26
 17 29 19  9  3  1 11 45 10 30  4 37 47 20 14  0  5  6 22 42 16 38 32 33
 49 13]",2500.0,,,200.0,0.1562845706939697,Simulated Annealing,87,400.0,0.95
42,328.32113168312634,"[ 9 31 44 47 41 28 49 33  7 16 17 26 42 34 25 35 20 14  0 22  4 29 19  3
 15 12 48 36 18 39  5  6 13 24  1 10 30 45 11 21 43 46 40 27  8 37 32 38
  2 23]",2500.0,,,200.0,0.2603089809417724,Simulated Annealing,87,400.0,0.95
84,330.9428328088492,"[46  6  2  7 38 21 43 32 16 44 47  0  5 40 27 17  8 31 29 19 10 30 45 15
 24 22 14 20 23 35 34 25 37  4 13  1 12 39 11 26  9  3 48 36 18 42 28 33
 49 41]",2500.0,,,200.0,0.1139533519744873,Simulated Annealing,87,400.0,0.95
97,331.20609674318416,"[37  9 29 30 10 24 15 48 45  5 34 35 14 22 20 33  2 25 41 16  8 31 26 17
 44 28  7 49 36 18 11 39 12 19  3 23 42  4 47  1 13  0 27  6 46 40 38 32
 43 21]",2500.0,,,200.0,0.0854933261871337,Simulated Annealing,87,400.0,0.95
39,335.3241252780981,"[45 39 11 47  8 31 26 17 44  7 49 15 12 24  1  4 13 22 10 30 27 35 34 23
 18 36 48 41 28 16 21 43  6 46 40  5 20 42  0 14 33 38 32 37  9 29 19  3
  2 25]",2500.0,,,200.0,0.1780011653900146,Simulated Annealing,87,400.0,0.95
79,336.2509738020631,"[21 43 34 25 44 17 26  9 31 16 28 36 18 39  5 27 35 38 32 42 14 13 15  1
 47 41 20  0 22 23  2 33  7 49  8 37  4  3 48 11 45 10 24 12 19 29 30 40
 46  6]",2500.0,,,200.0,0.1621088981628418,Simulated Annealing,87,400.0,0.95
81,336.4750911558121,"[42 35 46  6 40  0 14 44 37  8  9 29 19 26 31 28 21 43 16 30 10 12  3 47
 32 38  7 36 48 18 39 11 22 45 24 15  1 13 41 49  2 34 25 33 17  4 23 20
  5 27]",2500.0,,,200.0,0.1309709548950195,Simulated Annealing,87,400.0,0.95
85,340.2405053773623,"[27  5 35 33  7 43 32 21 41 13 24  1 37  8 44 47 20 14  0 10 30  6 40 46
 38 16  4 48 36 18 29  9  2 34 25 22  3 19 11 39 45 12 15 23 42 49 28 31
 17 26]",2500.0,,,200.0,0.1055023670196533,Simulated Annealing,87,400.0,0.95
30,344.55707294881506,"[32 43 21 38  7 45 18 36 24  1  3 23  2 47  4 22 20 42 35 34 25 16  8 37
 17 26 39 11 40  5  0 12 48 15 13 41 28 44 19 29  9 31 14 27 10 30  6 46
 33 49]",2500.0,,,200.0,0.1429882049560547,Simulated Annealing,87,400.0,0.95
40,346.21696111146633,"[33 43 21 32 16 44 41 28  8 37 31  9 26 17 35 25 34  0 30 39 48 27  6  2
  7 38 49 20 47 19 29 36 45 10 40 46  5  1 12  3  4 23 42 14 22 13 24 15
 18 11]",2500.0,,,200.0,0.0730326175689697,Simulated Annealing,87,400.0,0.95
12,347.58605434727275,"[17 31 37 49 41 42 22 10 11 48 23 20  2  7 38 28 16 44  8 13  0  5 27 14
 33 35 25 34 18 36  3 26 47  4 29 19  9 21 32 43 46 40  6 24 12 15  1 30
 45 39]",2500.0,,,200.0,0.2188262939453125,Simulated Annealing,87,400.0,0.95
63,380.1376695434951,"[32 42 20 22 11 26  9 31 46 40 27  0 14 41 44 16  7 33  2 49 28 23 24 36
 18 19 29 17  8 37 39 10 30 35 34 25 13  1  3  4 47  5  6 38 21 43 15 48
 12 45]",2500.0,,,200.0,0.0848712921142578,Simulated Annealing,87,400.0,0.95
87,226.3180458174381,"[31 19  8  7  0 46 24 18 41 37 22 43 14 48 47 12 45 21 32 17 40 49 23 16
  4 33  2 13 28 39 44 34  9 20 27 11 35 29 38 36  1  5  3 15 42 25 26 30
 10  6]",2500.0,,,200.0,0.1093735694885253,Simulated Annealing,52,400.0,0.95
85,228.88685088469603,"[41 37 23 49 40 17 45 21 32 12 14 20 11 30 10 16  8 42  5  1 25 48 47 15
  3 26 27 34 29 38 36  9 35 39 44  2 33 13 28 43 46 24 18 22  0  6  7  4
 19 31]",2500.0,,,200.0,0.1087813377380371,Simulated Annealing,52,400.0,0.95
49,231.3359914073862,"[25  5  1 42 38 29  2 34 44 39 10  0 22 30 14  3 15 37 23 48 47 12 45 21
 32 17 40 49 41 18 43 46 24 31 19 16 33 13  4 28 35 20 11 27 26 36  9  6
  8  7]",2500.0,,,200.0,0.1164424419403076,Simulated Annealing,52,400.0,0.95
7,231.4811080762928,"[13  4 16  8  7  6 46  0 35 39 28 19 31 24 17 48 47 42 36 38 29  2 33 34
  9 44 26  5  1 25 15  3 14 27 20 11 10 30 43 22 37 23 40 12 32 21 45 49
 41 18]",2500.0,,,200.0,0.1132757663726806,Simulated Annealing,52,400.0,0.95
97,234.2780835060221,"[31 19  7  8 10  6 27 20 35 26 14  3 17 32 21 45 40 49 23 41 24  0 46 30
 43 22 18 37 11 39 38 29  2 33 13  9 28 16  4 44 34 36  1  5 42 25 15 48
 47 12]",2500.0,,,200.0,0.0887231826782226,Simulated Annealing,52,400.0,0.95
92,239.5849591333732,"[25 15 23 41 37 30 10 46  0 43 11  9 29  2 33 13  4 16  8  7  6 28 35 20
 14  3 48 47 12 17 40 18 49 32 21 45 24 31 19 22 38 36 34 44 39 27 26 42
  5  1]",2500.0,,,200.0,0.1374931335449218,Simulated Annealing,52,400.0,0.95
23,241.5651034240416,"[39  9 20 25  5  1 42 15  3 32 21 45 40 37 31 19 46 43  0 22 30 27 41 18
 24 10  6 28 33 13  2 29 38 36 34 44 16  4  7  8 35 11 26 14 23 49 17 47
 48 12]",2500.0,,,200.0,0.0987219810485839,Simulated Annealing,52,400.0,0.95
9,242.22789946575216,"[29 38 34 35 26 25 42 15  3 48 47 12 32 21 45 23 27 22 43 10 28  2 33 13
  4 16  8  7 30 11 20  9 44 39  6 19 31 46  0 18 24 17 40 49 37 41 14  5
  1 36]",2500.0,,,200.0,0.1067128181457519,Simulated Annealing,52,400.0,0.95
86,242.4467452220492,"[32 21 12  3 42 14 23 41 43 10  8 16 13  4  7 24 40 45 17 47 48 49 37 18
 22 28 33  2 29 36 38 34 44 39 35 11 30  0 46 31 19  6  9 20 27 26  5  1
 25 15]",2500.0,,,200.0,0.0987834930419921,Simulated Annealing,52,400.0,0.95
34,243.18672480399132,"[17 12 32 21 45 40 49 11  9 36 38 16  4 13 29 34 44 39 20 27 14 47 48 26
  5  1 25 42 15  3 23 41 37 18 22 43 30 35  2 33 28 10 46 24 31 19  8  7
  6  0]",2500.0,,,200.0,0.1252408027648925,Simulated Annealing,52,400.0,0.95
36,243.5242749691371,"[24 18  0 46 35 39  9 29 34 44 28  2 13 33  4 16  8  7 19 31  6 10 30 20
 11 12 45 21 32 49 37 43 22 41 23 47  3 15 42  5  1 25 48 17 40 14 27 26
 36 38]",2500.0,,,200.0,0.0826129913330078,Simulated Annealing,52,400.0,0.95
50,244.74620668312207,"[15  3 12 32 21 47 48 14 35  9 39 28  6 10 13 33  2 29 34 40 17 45 49 41
 24 31 19  4 16  8  7 18 37 23 27 26 42 25  1  5 44 38 36 20 11 30 43 22
  0 46]",2500.0,,,200.0,0.1810500621795654,Simulated Annealing,52,400.0,0.95
11,244.89360121498584,"[10 28 16 13  2 33 29 34 26 42 23 37 18 46  0 24 31 19  4  8  7  6 43 27
 25  5  1 15  3 30 22 41 40 49 48 47 12 32 21 45 17 14 36 38 44  9 39 35
 20 11]",2500.0,,,200.0,0.1267468929290771,Simulated Annealing,52,400.0,0.95
99,245.0479923951356,"[17 12 21 32 45 15  3 14 27 26 36 38 29 11 30 46 19 31 24 18  0 43  9 34
 44 39 20 10 28 13 33  2 22 37 23 47 48 49 40 41  6  7  8 16  4 35 42 25
  5  1]",2500.0,,,200.0,0.0827522277832031,Simulated Annealing,52,400.0,0.95
10,246.13831136063453,"[49 40 45 21 32 17 12 48 14 27 36 38 29 34 44 20 26 25  1  5 28 33  2 13
 39  9 35 11 30 10 46  0 18 24  7 31 19  4  8 16  6 43 22 41 37 23 15  3
 42 47]",2500.0,,,200.0,0.137272834777832,Simulated Annealing,52,400.0,0.95
94,246.3795569632515,"[ 6 10 43 30 11  9 39 44 34 38 29 33  2 13 28 19 31  7  8  4 16 46 24 17
 23 37 41  0 18 22 14  3 42  1  5 25 35 20 27 48 49 47 40 45 21 32 12 15
 26 36]",2500.0,,,200.0,0.0922949314117431,Simulated Annealing,52,400.0,0.95
47,248.6438217914948,"[21 45 49 47 48 22  0 43 10  6 46 18 41 24 31 19  8  7 32 12 17 40 42  1
  5 25 15  3 14 27 20 11  9 34 44  2 13 33 29 38 36 26 37 23 30 39 35 28
 16  4]",2500.0,,,200.0,0.099503755569458,Simulated Annealing,52,400.0,0.95
43,248.8433786740725,"[ 4  6  0 46 30 11 28 10 43 22 18 15 12 32 21 45 49 40 17  1  5 27  9  2
 29 36 38 34 44 39 33 13 16  8  7 19 31 24 41 23 37 48 47  3 14 42 25 26
 20 35]",2500.0,,,200.0,0.1123194694519043,Simulated Annealing,52,400.0,0.95
82,248.8598673680572,"[46 10  6 11 30 43 28 39 44  9 35 22 37 14 27 26  3 12 32 21 45 17 47 48
 15 42 36 38 34 20  5  1 25 23 40 49 41 24 18  0 31 19  7  8 16  4 13 33
  2 29]",2500.0,,,200.0,0.1750733852386474,Simulated Annealing,52,400.0,0.95
